term,freq,tfidf,pmi,score,entity_type,keep,alias
掠角,30,0.00918,7.795817,18.782336,Parameter,Y,
阻尼力矩,30,0.0,7.748237,18.774824,Performance,Y,
临近空间飞行,30,0.0,7.570857,18.757086,Mission,Y,
复合材料构件,30,0.0,7.498567,18.749857,Structure,Y,
超声速喷气式战斗机,30,0.0,7.49111,18.749111,Aircraft,Y,
机械连接,30,0.0,7.476243,18.747624,Structure,Y,
名义应力,30,0.0,7.4044,18.74044,Performance,Y,
轨道摆动,30,0.0,7.314195,18.731419,Mission,Y,
幅值,30,0.00342,7.032677,18.704294,Parameter,Y,
动态响应,30,0.0,6.771052,18.677105,Performance,Y,
编码,29,0.003403,12.486997,18.649721,Concept,Y,
刚度要求,30,0.0,6.23416,18.623416,Performance,Y,
稳定性操纵性,31,0.0,0.0,18.6,Performance,Y,稳定性与操纵性
热层,30,0.00193,5.977634,18.598342,Concept,Y,
工作状态,30,0.0,5.780069,18.578007,Concept,Y,
外形参数,30,0.0,5.559679,18.555968,Parameter,Y,
飞翼布局,30,0.0,5.4792,18.54792,Concept,Y,
使用环境,30,0.0,5.478977,18.547898,Concept,Y,
密封件,30,0.005197,5.2351,18.525069,Structure,Y,
机体坐标系,30,0.0,5.208176,18.520818,Parameter,Y,
超声速飞机,30,0.0,4.994397,18.49944,Aircraft,Y,
载荷条件,30,0.0,4.860325,18.486033,Performance,Y,
运动状态,30,0.0,4.754313,18.475431,Concept,Y,
重复使用新型航天飞机,30,0.0,4.696322,18.469632,Aircraft,Y,
速度方向,30,0.0,4.648286,18.464829,Parameter,Y,
坐标轴,30,0.002135,4.611375,18.461778,Parameter,Y,
可变机翼,30,0.0,4.553346,18.455335,Structure,Y,
飞行器概念,30,0.0,4.148432,18.414843,Mission,Y,
风险,29,0.003652,10.108474,18.411943,Concept,Y,
有效性,30,0.00701,4.027998,18.404903,Performance,Y,
变形飞行器,30,0.0,3.906686,18.390669,Aircraft,Y,
uav,30,0.019485,3.633927,18.369238,Aircraft,Y,无人机
高性能,30,0.005341,3.555678,18.35717,Performance,Y,
前缘后掠角,29,0.0,9.04005,18.304005,Parameter,Y,
环形,30,0.002961,3.009796,18.301868,Concept,Y,
机翼阻力,30,0.0,2.814544,18.281454,Performance,Y,
玻璃,28,0.003377,14.757736,18.276787,Concept,Y,
平流层,29,0.001882,8.682932,18.268858,Mission,Y,
单向,30,0.003229,2.644977,18.265466,Concept,Y,
抗弯,29,0.005375,8.537746,18.255387,Performance,Y,抗弯能力
时间常数,29,0.003184,8.060722,18.207028,Parameter,Y,
主体,30,0.003071,1.987683,18.19969,Concept,Y,
系统结构,30,0.004044,1.95772,18.196985,Structure,Y,
成分,30,0.002418,1.656834,18.166409,Concept,Y,
双翼布局,29,0.0,7.592836,18.159284,Concept,Y,
机翼平面形状,29,0.0,7.540019,18.154002,Structure,Y,
轨道转移,29,0.0,7.523662,18.152366,Mission,Y,
运输系统,29,0.030578,7.408371,18.150011,Concept,Y,
最大过载,29,0.0,7.355653,18.135565,Performance,Y,
拉杆,29,0.003578,7.250078,18.126081,Structure,Y,
舱壁,29,0.003234,7.083415,18.109312,Structure,Y,
产品数据,29,0.0,6.781761,18.078176,Concept,Y,
第一代,29,0.005075,6.710884,18.072611,Concept,Y,
平动,30,0.00494,0.679837,18.069466,Concept,Y,
交会,29,0.002415,6.661457,18.06687,Mission,Y,
双曲线,29,0.003121,6.615834,18.06252,Concept,Y,
薄板,29,0.003974,6.567904,18.057983,Structure,Y,
飞行器原理,30,0.0,0.374191,18.037419,Mission,Y,
影响因素,29,0.0,6.27017,18.027017,Concept,Y,
连续流,29,0.004643,6.140487,18.015442,Concept,Y,
俯仰运动,29,0.0,6.077443,18.007744,Concept,Y,
反作用,29,0.003511,6.028873,18.003941,Concept,Y,
缺陷损伤,30,0.0,0.0,18.0,Concept,Y,
飞行器应用,30,0.0,-0.046516,18.0,Mission,Y,
工艺过程,29,0.0,5.963186,17.996319,Concept,Y,
冲压,29,0.004568,5.812492,17.98262,Concept,Y,
奇异,28,0.003726,11.813245,17.982442,Concept,Y,奇异性
叶片,28,0.004621,11.426672,17.944053,Structure,Y,
活塞,28,0.003289,11.354907,17.936477,Structure,Y,
参数优化,29,0.0,5.265645,17.926565,ControlMethod,Y,
合理性,29,0.004045,5.094566,17.91067,Performance,Y,
国防工业,28,0.003219,10.950422,17.896008,Concept,Y,
全过程,29,0.003099,4.810195,17.881949,Mission,Y,
耐高温,28,0.002724,10.674773,17.868294,Performance,Y,
重叠,29,0.004623,4.565357,17.857922,Concept,Y,
载荷情况,29,0.0,4.436816,17.843682,Performance,Y,
最大速度,29,0.0,4.221379,17.822138,Parameter,Y,
后期,29,0.003654,4.16522,17.817618,Mission,Y,
高阶,29,0.002325,4.13229,17.813926,Concept,Y,
因素影响,29,0.0,4.100245,17.810024,Concept,Y,
工程设计,29,0.005438,4.070691,17.8087,Concept,Y,
非线性规划,28,0.0,10.010848,17.801085,ControlMethod,Y,
活动机翼固定,29,0.0,3.898907,17.789891,Mechanism,Y,
法则,29,0.003026,3.568186,17.757726,Concept,Y,
取向,29,0.003982,3.494378,17.750632,Parameter,Y,
产生力矩,29,0.0,3.445985,17.744599,Concept,Y,
起点,29,0.001949,3.350531,17.735638,Concept,Y,
飞行阶段,29,0.0,3.343195,17.73432,Mission,Y,
变体动力学,29,0.0,3.322037,17.732204,Aircraft,Y,
变体飞行器原理,29,0.0,3.217282,17.721728,Mission,Y,
行星,29,0.001813,2.955527,17.696097,Concept,Y,
前缘半径,28,0.0,8.819063,17.681906,Parameter,Y,
驾驶,27,0.002391,14.651004,17.665818,Concept,Y,
夹块,28,0.003389,8.537839,17.654801,Structure,Y,
外挂,28,0.004712,8.154014,17.616815,Concept,Y,
通量,29,0.012362,2.081509,17.611859,Parameter,Y,
波阻系数,28,0.0,8.109632,17.610963,Parameter,Y,
全动,29,0.004965,1.930737,17.594563,Concept,Y,
流体力学,28,0.006538,7.891332,17.591095,Concept,Y,
差动,29,0.005049,1.835849,17.5851,Concept,Y,
卸载,28,0.006477,7.608854,17.562829,Concept,Y,
进场着陆,28,0.0,7.51868,17.551868,Mission,Y,
最小阻力,28,0.0,7.493951,17.549395,Performance,Y,
周期扰动,28,0.0,7.314195,17.531419,Concept,Y,
质心转动,28,0.0,7.314195,17.531419,Concept,Y,
位置矢量,28,0.002239,7.05229,17.505901,Parameter,Y,
总体方案,28,0.003126,7.026354,17.503573,Concept,Y,
经济性,28,0.006013,6.86991,17.488795,Performance,Y,
产品制造,28,0.0,6.840244,17.484024,Concept,Y,
共享,27,0.00425,12.764224,17.477697,Concept,Y,
飞行包线,28,0.0,6.384784,17.438478,Mission,Y,
翼型前缘,28,0.0,6.299005,17.429901,Structure,Y,
气流速度,28,0.0,6.164154,17.416415,Parameter,Y,
落点,28,0.003417,6.118125,17.412838,Mission,Y,
飞行器原理验证,29,0.0,0.0,17.4,Mission,Y,
衬套,27,0.002996,11.251248,17.326024,Structure,Y,
滑跑,27,0.004284,11.009624,17.302248,Mission,Y,
整流罩,27,0.002787,10.748884,17.275724,Structure,Y,
强度要求,28,0.0,4.466647,17.246665,Concept,Y,
自动驾驶仪,27,0.0,10.463997,17.2464,ControlMethod,Y,
翼型最大,28,0.0,4.446172,17.244617,Structure,Y,
平面运动,28,0.0,4.111662,17.211166,Concept,Y,
相对地球,28,0.0,4.094351,17.209435,Parameter,Y,相对地球坐标
气动阻力,28,0.0,3.969079,17.196908,Performance,Y,
静力,28,0.002785,3.954114,17.196247,Concept,Y,
信噪比,27,0.006584,9.69207,17.171182,Performance,Y,
飞行弹道,28,0.0,3.466785,17.146679,Mission,Y,
远地点,27,0.002141,9.318999,17.132542,Mission,Y,
星下点,27,0.003357,9.293464,17.130354,Parameter,Y,
失速攻角,27,0.0,9.156456,17.115646,Parameter,Y,
惯性张量,27,0.0,8.600883,17.060088,Parameter,Y,
孔径,27,0.004234,8.29355,17.030625,Parameter,Y,
任务剖面,27,0.0,8.291173,17.029117,Mission,Y,
插值,27,0.002934,8.159175,17.016798,ControlMethod,Y,
零升阻力系数,27,0.0,8.109632,17.010963,Performance,Y,
变体包线,27,0.0,8.107762,17.010776,Performance,Y,
时变极点,27,0.0,7.925611,16.992561,Parameter,Y,
摆动加速度,27,0.0,7.853486,16.985349,Parameter,Y,
倾转机翼,27,0.0,7.795882,16.979588,Structure,Y,
粗糙度,27,0.003593,7.573378,16.958416,Parameter,Y,表面粗糙度
喷气发动机,27,0.0,7.540019,16.954002,Concept,Y,
最大起飞,27,0.0,7.51788,16.951788,Performance,Y,最大起飞质量
临界应力,27,0.0,7.493951,16.949395,Performance,Y,
空间飞行动力学,27,0.0,7.241293,16.924129,Mission,Y,
对称翼型,27,0.0,7.214918,16.921492,Structure,Y,
分离装置,27,0.0,7.029181,16.902918,Mechanism,Y,
展开机构,27,0.0,7.010443,16.901044,Mechanism,Y,
应力水平,27,0.0,6.876357,16.887636,Parameter,Y,
侧缘,27,0.00558,6.621258,16.8638,Structure,Y,
坐标系坐标,28,0.0,0.509485,16.850948,Parameter,Y,
隔板,27,0.003529,6.475866,16.848645,Structure,Y,
拉普拉斯,26,0.001965,12.269484,16.827538,Concept,Y,拉普拉斯变换
材料驱动器,27,0.0,6.260819,16.826082,Mechanism,Y,
变体飞行器原理验证,28,0.0,0.0,16.8,Mission,Y,
变后机翼,28,0.0,0.0,16.8,Structure,Y,
折叠变体飞行器原理,28,0.0,0.0,16.8,Mechanism,Y,
折叠变体飞行器总体设计,28,0.0,0.0,16.8,Mechanism,Y,
偏移,27,0.002123,5.993019,16.799939,Parameter,Y,偏移量
完整性,27,0.003446,5.92562,16.793596,Concept,Y,结构完整性
公差,27,0.004117,5.900758,16.791311,Parameter,Y,
攻角变化,27,0.0,5.714639,16.771464,Parameter,Y,攻角变化量
推杆,27,0.003749,5.609533,16.762078,Structure,Y,
迎角变化,27,0.0,4.923109,16.692311,Parameter,Y,迎角变化量
前舱,27,0.004728,4.836972,16.685115,Structure,Y,
目标线,27,0.001654,4.76188,16.676684,Concept,Y,
飞行控制系统,27,0.0,4.670539,16.667054,ControlMethod,Y,
斜面,27,0.003033,4.294517,16.630362,Structure,Y,
电流,27,0.002075,4.185683,16.619191,Parameter,Y,
验证飞行器,27,0.0,4.158517,16.615852,Aircraft,Y,
相对速度,27,0.001305,4.104923,16.610884,Parameter,Y,
薄翼理论,26,0.0,10.070108,16.607011,Concept,Y,
水平飞行,27,0.0,3.749861,16.574986,Mission,Y,
酚醛,25,0.002994,15.692348,16.570133,Concept,Y,酚醛树脂
临近空间飞行动力学,26,0.0,9.406591,16.540659,Mission,Y,
周期模态,26,0.0,9.259496,16.52595,Concept,Y,
泡沫,25,0.003768,15.223594,16.52349,Concept,Y,泡沫材料
传送,26,0.003356,8.60266,16.461273,Concept,Y,
最大起飞重量,26,0.0,8.600883,16.460088,Performance,Y,
偏量,27,0.001483,2.552447,16.45569,Parameter,Y,
稳定飞行,27,0.0,2.24301,16.424301,Mission,Y,
智能材料驱动器,26,0.0,8.165144,16.416514,Mechanism,Y,
大气飞行,27,0.0,2.162392,16.416239,Mission,Y,
适用范围,26,0.003113,8.137541,16.414688,Concept,Y,
平飞,27,0.004151,2.023453,16.403591,Mission,Y,
可控,27,0.00413,1.912515,16.392491,Performance,Y,可控性
热流密度,26,0.0,7.905953,16.390595,Parameter,Y,
共振,26,0.002113,7.839154,16.384549,Concept,Y,
翼身融合,26,0.0,7.820973,16.382097,Concept,Y,
骨骼,25,0.006816,13.71946,16.373991,Structure,Y,骨架
多项式,26,0.004627,7.650888,16.366477,Parameter,Y,
机械加工,26,0.002874,7.540019,16.354864,Concept,Y,
航天飞机气动布局,26,0.0,7.499113,16.349911,Performance,Y,
迎角增大,26,0.0,7.486488,16.348649,Parameter,Y,
螺栓连接,26,0.0,7.386475,16.338648,Structure,Y,
侧向运动,26,0.0,7.314195,16.331419,Mission,Y,
纵向扰动,26,0.0,7.314195,16.331419,Parameter,Y,
气动力特性,26,0.0,7.191471,16.319147,Performance,Y,
加力,27,0.003469,1.155359,16.316577,Concept,Y,
翼面压强,26,0.0,7.036479,16.303648,Parameter,Y,
制导系统,26,0.001692,6.963761,16.296884,Concept,Y,
受力情况,26,0.0,6.756997,16.2757,Concept,Y,
仿生,26,0.01402,6.657314,16.269937,Concept,Y,
进动,27,0.002196,0.321099,16.232769,Concept,Y,
外形优化,26,0.0,6.255769,16.225577,Concept,Y,
产品装配,26,0.0,6.037965,16.203796,Structure,Y,
变化范围,26,0.0,6.021513,16.202151,Parameter,Y,
低速亚声速,27,0.0,0.0,16.2,Mission,Y,
折叠变体飞机,27,0.0,0.0,16.2,Mechanism,Y,
载荷飞行器,27,0.0,-2.003447,16.2,Aircraft,Y,
航天飞机外形,26,0.0,5.706075,16.170608,Structure,Y,
变体概念,26,0.0,5.579902,16.15799,Aircraft,Y,
系统可靠性,26,0.003147,5.473302,16.148274,Performance,Y,
修理,26,0.003814,5.468701,16.148014,Concept,Y,
高频,26,0.002349,5.407604,16.141465,Parameter,Y,
重复使用航天,26,0.0,5.310713,16.131071,Concept,Y,
质量特性,26,0.0,5.223256,16.122326,Performance,Y,
物质,26,0.002075,5.145688,16.115191,Concept,Y,
入射,26,0.00393,5.054937,16.106673,Concept,Y,
飞行器质心,26,0.0,4.972641,16.097264,Parameter,Y,
样本,26,0.005849,4.923908,16.094145,Concept,Y,
飞行器构件,26,0.0,4.878943,16.087894,Structure,Y,
载荷环境,26,0.0,4.676623,16.067662,Mission,Y,
热应力,26,0.003478,4.622236,16.063267,Parameter,Y,
传热,26,0.002769,4.556804,16.056511,Concept,Y,
低温贮箱,25,0.0,10.485303,16.04853,Structure,Y,
太阳同步,25,0.0,10.455556,16.045556,Mission,Y,
失效概率,25,0.0,10.377622,16.037762,Performance,Y,
尾流,26,0.004518,4.357249,16.03708,Concept,Y,
开普勒,25,0.001435,10.188405,16.019271,Concept,Y,开普勒（定律/方程）
主要参数,26,0.002954,4.067144,16.007601,Parameter,Y,
机翼变形,26,0.0,3.977927,15.997793,Mechanism,Y,
材料工艺,26,0.0,3.682429,15.968243,Concept,Y,材料与工艺
莱特兄弟,24,0.0,15.536476,15.953648,Concept,Y,
液氧,25,0.004672,9.517213,15.953123,Parameter,Y,液氧（LOX）
安全寿命,25,0.0,9.16979,15.916979,Performance,Y,
合板,26,0.005319,3.130308,15.914626,Structure,Y,
动力学发展,26,0.0,3.122836,15.912284,Concept,Y,
飞行方案,26,0.0,3.094868,15.909487,Mission,Y,
相互干扰,25,0.0,9.071168,15.907117,Concept,Y,
带机,26,0.006395,3.023193,15.904238,Concept,Y,
静止轨道,25,0.0,8.914752,15.891475,Mission,Y,地球同步静止轨道
超临界翼型,25,0.0,8.877838,15.887784,Structure,Y,
一维,26,0.003721,2.69966,15.871082,Parameter,Y,
等于零,25,0.001571,8.615611,15.862033,Parameter,Y,等于零（取值为0）
飞行数据,26,0.004634,2.279749,15.829365,Mission,Y,
数目,26,0.002912,2.067762,15.80765,Parameter,Y,数目（数量）
振幅,25,0.00246,8.007803,15.801518,Parameter,Y,
变体飞行器建模,25,0.0,7.919444,15.791944,Mission,Y,
预紧,25,0.002943,7.881146,15.788998,Parameter,Y,预紧（预载/预紧力）
飞行特性,26,0.0,1.865934,15.786593,Performance,Y,
单翼状态,25,0.0,7.782121,15.778212,Mission,Y,
刚体动力学,25,0.0,7.758472,15.775847,Concept,Y,
阻力因数,25,0.0,7.722609,15.772261,Performance,Y,阻力系数
翼型低速,25,0.0,7.70633,15.770633,Structure,Y,低速翼型
灵敏度,25,0.002686,7.642919,15.765098,Performance,Y,
绝热,25,0.007326,7.613394,15.763537,Concept,Y,
垫板,25,0.00489,7.619474,15.763414,Structure,Y,
标量,26,0.0022,1.578942,15.758554,Parameter,Y,
弹性变形,25,0.0,7.492554,15.749255,Mechanism,Y,
侧向扰动,25,0.0,7.314195,15.731419,Concept,Y,
超声速飞行器气动,25,0.0,7.314195,15.731419,Performance,Y,
装配工艺,25,0.0,7.313389,15.731339,Structure,Y,
权重,25,0.025218,7.149598,15.722525,Parameter,Y,权重（加权系数）
纵向稳定性,25,0.0,6.702196,15.67022,Performance,Y,
机翼间距,25,0.0,6.627482,15.662748,Parameter,Y,
扰动力矩,25,0.0,6.491427,15.649143,Parameter,Y,
飞行运动,26,0.0,0.438809,15.643881,Mission,Y,
试验指标,25,0.0,6.387264,15.638726,Performance,Y,
主要特点,25,0.0,6.281889,15.628189,Concept,Y,
变体飞行器概念,25,0.0,6.098439,15.609844,Mission,Y,
学习预测,26,0.0,0.0,15.6,ControlMethod,Y,
昆虫鸟类,26,0.0,0.0,15.6,Concept,Y,昆虫-鸟类仿生（昆虫鸟类）
过程活动机翼,26,0.0,0.0,15.6,Structure,Y,
鸟类蝙蝠翅膀,26,0.0,0.0,15.6,Concept,Y,
航天员,25,0.002975,5.752277,15.57612,Concept,Y,
主要任务,25,0.0,5.54119,15.554119,Mission,Y,
阻力特性,25,0.0,5.199817,15.519982,Performance,Y,
飞行器气动布局,25,0.0,5.186287,15.518629,Performance,Y,
美国空军,24,0.007077,11.114854,15.513608,Concept,Y,
攻角下,25,0.018636,5.060513,15.511642,Parameter,Y,攻角
尾段,25,0.003268,4.986857,15.499666,Structure,Y,
整流,25,0.00566,4.780617,15.47976,Concept,Y,
联接,25,0.003194,4.766166,15.477575,Structure,Y,
筒体,25,0.002412,4.697401,15.470464,Structure,Y,
文档,24,0.003096,10.583458,15.459275,Document,Y,
双翼气动,25,0.0,4.487459,15.448746,Performance,Y,
压差,25,0.003187,4.304763,15.431432,Parameter,Y,
飞行员,25,0.003376,4.270973,15.42811,Mission,Y,
机翼上下,25,0.0,4.272698,15.42727,Structure,Y,机翼上下表面
对称性,25,0.00209,4.121449,15.412772,Concept,Y,
实根,25,0.001532,4.081652,15.408625,Parameter,Y,
机构运动,25,0.0,4.012501,15.40125,Concept,Y,
锁紧,24,0.00392,9.851084,15.386284,Mechanism,Y,锁紧机构
泊松比,24,0.003286,9.633176,15.364303,Parameter,Y,
分布式,25,0.013424,3.554026,15.35943,Concept,Y,
外层,25,0.003772,3.522365,15.353368,Structure,Y,
加强筋,24,0.002593,9.402574,15.341035,Structure,Y,
成形工艺,24,0.0,9.117869,15.311787,Concept,Y,
实现飞行器,25,0.0,3.079651,15.307965,Mission,Y,
成型工艺,24,0.0,9.061285,15.306129,Concept,Y,成形工艺
振动频率,24,0.0,8.890334,15.289033,Parameter,Y,
方案飞行,25,0.0,2.711539,15.271154,Mission,Y,
筋条,24,0.003163,8.66896,15.267845,Structure,Y,
坐标系关系,25,0.0,2.646865,15.264686,Parameter,Y,
阻力影响,25,0.0,2.537142,15.253714,Performance,Y,
亚声速空气,24,0.0,8.388804,15.23888,Parameter,Y,
活动机翼处于,24,0.0,8.357708,15.235771,Structure,Y,活动机翼
海平面,24,0.003006,8.23228,15.22413,Parameter,Y,
变形决策,24,0.0,8.216304,15.22163,ControlMethod,Y,
单位面积,24,0.0,8.130451,15.213045,Parameter,Y,
亚声速空气动力特性,24,0.0,8.106949,15.210695,Performance,Y,
校正,24,0.002808,8.069178,15.20776,ControlMethod,Y,
几何尺寸,24,0.0,7.981478,15.198148,Parameter,Y,
中间层,24,0.00158,7.906079,15.191082,Structure,Y,
后缘襟翼,24,0.0,7.898975,15.189898,Structure,Y,
水平尾翼,24,0.003367,7.837575,15.184767,Structure,Y,
解决方案,24,0.009642,7.712761,15.174169,Concept,Y,
发射筒,24,0.002905,7.628453,15.163717,Structure,Y,
亚声速空气动力,24,0.0,7.546419,15.154642,Performance,Y,亚声速空气动力学
铆接,24,0.003271,7.514805,15.152462,Structure,Y,铆接连接
飞行轨道,25,0.001977,1.414552,15.142048,Mission,Y,飞行轨迹
单位质量,24,0.0,7.338853,15.133885,Parameter,Y,
侧向扰动运动,24,0.0,7.314195,15.131419,Concept,Y,
纵向扰动运动,24,0.0,7.314195,15.131419,Concept,Y,
先进变体,24,0.0,7.228519,15.122852,Aircraft,Y,
航向稳定性,24,0.0,7.125525,15.112553,Performance,Y,
环境因素,24,0.002218,6.87748,15.088413,Concept,Y,
细长,24,0.003763,6.778132,15.078942,Concept,Y,细长（细长体）
螺杆,24,0.002622,6.604845,15.061271,Mechanism,Y,
模块化,24,0.00466,6.550379,15.056436,Concept,Y,模块化设计
宏观,23,0.005577,12.522853,15.053958,Concept,Y,宏观尺度
诱导速度,24,0.0,6.535337,15.053534,Parameter,Y,
掠翼飞机,24,0.0,6.533816,15.053382,Aircraft,Y,
姿态动力学,24,0.0,6.515154,15.051515,Concept,Y,
隔离,24,0.002538,6.438461,15.044608,Concept,Y,隔离设计
喷射,24,0.002004,6.436236,15.044225,Concept,Y,喷射推进
智能变体,24,0.0,6.361029,15.036103,Aircraft,Y,智能变体飞行器
运动轨迹,24,0.0,6.297052,15.029705,Mission,Y,
管理系统,24,0.003847,6.251751,15.026329,Concept,Y,
纳米,23,0.005058,12.234027,15.02492,Concept,Y,纳米尺度
声速翼型,24,0.0,6.111986,15.011199,Structure,Y,
客机,24,0.008604,6.040448,15.006626,Aircraft,Y,
俯仰偏航,25,0.0,0.0,15.0,ControlMethod,Y,俯仰-偏航
变展变体飞行器,25,0.0,0.0,15.0,Mission,Y,
弯矩扭矩,25,0.0,0.0,15.0,Parameter,Y,弯矩-扭矩
